"ensembl_gene_id"	"mgi_symbol"	"gene_biotype"	"description"	"P.Value_NAC_FENT_INPUT"	"P.Value_NAC_SAL_INPUT"	"P.Value_PFC_FENT_INPUT"	"P.Value_PFC_SAL_INPUT"	"P.Value_INPUT_F_FENT"	"P.Value_INPUT_M_FENT"	"P.Value_INPUT_FENT"	"logFC_NAC_FENT_INPUT"	"logFC_NAC_SAL_INPUT"	"logFC_PFC_FENT_INPUT"	"logFC_PFC_SAL_INPUT"	"logFC_INPUT_F_FENT"	"logFC_INPUT_M_FENT"	"logFC_INPUT_FENT"
"ENSMUSG00000054091"	"1810037I17Rik"	"protein_coding"	"RIKEN cDNA 1810037I17 gene [Source:MGI Symbol;Acc:MGI:1914954]"	1.6794346885908e-06	0.0051718927938274	0.149842670979072	0.794893297555086	0.853848727244197	0.586242668195169	0.606518360414596	-0.558932817440789	-0.338519234528455	-0.158155707243104	0.0296634065775569	0.0275172239587831	0.081395917876784	0.0544565709177836
"ENSMUSG00000054099"	"Slc25a40"	"protein_coding"	"solute carrier family 25, member 40 [Source:MGI Symbol;Acc:MGI:2442486]"	0.0383804421527292	0.0126942074762494	0.371752361192107	0.287812032833511	0.282399131779991	0.159187168987383	0.0809850436849829	-0.229202763151445	-0.308364438254737	-0.100403251585498	-0.125379713589721	-0.166033773958687	-0.218211526919239	-0.192122650438963
"ENSMUSG00000054115"	"Skp2"	"protein_coding"	"S-phase kinase-associated protein 2 [Source:MGI Symbol;Acc:MGI:1351663]"	0.160761365229503	0.36240270752318	4.45562334239592e-05	1.14621165313778e-05	0.389120851165893	0.164102314810974	0.703306525062317	-0.266466977760105	-0.190926603594936	-0.852134344097441	-0.970728378849222	0.230199118153245	-0.373806930451102	-0.0718039061489288
"ENSMUSG00000054134"	"Umodl1"	"protein_coding"	"uromodulin-like 1 [Source:MGI Symbol;Acc:MGI:1929785]"	3.72438510088918e-08	5.4722752648049e-09	7.96933069614489e-09	4.09787437910924e-11	0.412446742041953	0.786742221967913	0.696848349678416	-1.99369367749741	-2.38290846806421	-2.18413583476178	-2.74755615842621	0.36849404251177	-0.121329992480568	0.123582025015601
"ENSMUSG00000054135"	"A430110L20Rik"	"lncRNA"	"RIKEN cDNA A430110L20 gene [Source:MGI Symbol;Acc:MGI:3036249]"	1.01361324080765e-14	2.11809272947553e-14	6.92721429998989e-15	4.1489509665347e-15	0.826837198309471	0.810504635064026	0.988135917455046	-3.47147890795274	-3.77485574068604	-3.61395333400977	-3.83742722576499	0.105553401954225	-0.11569817821546	-0.00507238813061761
"ENSMUSG00000054150"	"Syne3"	"protein_coding"	"spectrin repeat containing, nuclear envelope family member 3 [Source:MGI Symbol;Acc:MGI:2442408]"	0.00818593632560763	0.473241602659672	0.725203837576386	0.049935584832786	0.928472643373164	0.937431901926426	0.993641851083598	-0.520531453507801	-0.152256507145732	-0.0692641693318476	-0.411256348925122	0.0242561192309978	-0.0212110174616269	0.00152255088468545
"ENSMUSG00000054156"	"Gm4894"	"lncRNA"	"predicted gene 4894 [Source:MGI Symbol;Acc:MGI:3646156]"	1.05302320689089e-38	9.4613507430124e-36	2.92607524073947e-38	7.88355013932807e-37	0.950670511698114	0.592813189538871	0.673010093439451	-8.62127971094752	-8.46151257909678	-8.72634950722913	-8.62089066473665	-0.0241816354002591	-0.209277351542429	-0.116729493471344
"ENSMUSG00000054160"	"Nkx2-4"	"protein_coding"	"NK2 homeobox 4 [Source:MGI Symbol;Acc:MGI:97349]"	0.321124128647586	0.86750278641071	0.0118348673986489	0.00208680111311667	0.0761174561726967	0.872554107070921	0.249684414223303	0.290322773471884	-0.053904919680213	-0.776744940217676	-1.00877294412428	-0.740767709097969	0.0661152768795881	-0.337326216109191
"ENSMUSG00000054161"	"Fam83e"	"protein_coding"	"family with sequence similarity 83, member E [Source:MGI Symbol;Acc:MGI:1921063]"	4.27113956774947e-19	1.07900846754651e-19	3.85604496468013e-19	2.3949168029239e-18	0.436366035624837	0.516175545762251	0.313762469679907	-3.03853110549445	-3.47405837718355	-3.13926979938494	-3.15561299550438	-0.25834073005552	-0.215325580039022	-0.236833155047271
"ENSMUSG00000054162"	"Spock3"	"protein_coding"	"sparc/osteonectin, cwcv and kazal-like domains proteoglycan 3 [Source:MGI Symbol;Acc:MGI:1920152]"	0.0699679230651181	0.0749520203573704	0.00453379720429667	0.103690075554722	0.137270354674195	0.836813223753953	0.361882241663179	-0.180257179906135	-0.19629426570403	0.297061063311907	0.174360949098907	0.208094415013026	-0.0285792736062112	0.0897575707034073
"ENSMUSG00000054169"	"Ceacam10"	"protein_coding"	"CEA cell adhesion molecule 10 [Source:MGI Symbol;Acc:MGI:1347248]"	0.0871058017354456	0.10957357423646	6.03081217889013e-05	0.207957694421446	0.735290883806542	0.946191238720871	0.848187208124814	-0.613197095618842	-0.63483634384823	1.56918440092891	0.484702025839737	-0.169338031454318	0.0337874641986109	-0.0677752836278538
"ENSMUSG00000054191"	"Klf1"	"protein_coding"	"Kruppel-like transcription factor 1 (erythroid) [Source:MGI Symbol;Acc:MGI:1342771]"	0.00147642228628143	0.293668252707571	0.00371653027017016	0.84059608287203	0.0102251646035702	0.950956509485041	0.0719636076956452	-0.592164864824408	-0.208625023029586	-0.552947234834962	-0.0387549003567499	0.666264673001406	-0.015514464876679	0.325375104062364
"ENSMUSG00000054196"	"Cthrc1"	"protein_coding"	"collagen triple helix repeat containing 1 [Source:MGI Symbol;Acc:MGI:1915838]"	0.000123347413745966	0.00763883912023552	0.517851953473058	0.0691573950114112	0.0227717836206015	0.619349075442241	0.198608432349172	-0.516002783523657	-0.384503505838753	-0.0842144526805508	-0.251067132967123	0.415230685275849	-0.0886960549790676	0.163267315148391
"ENSMUSG00000054199"	"Gon4l"	"protein_coding"	"gon-4 like [Source:MGI Symbol;Acc:MGI:1917579]"	4.01232218190969e-27	7.64436424833309e-25	1.28038308896077e-19	1.35632887821907e-15	0.0741502769635528	0.238016015069234	0.0374774603941878	1.21375821708212	1.21305529703066	0.875482689198538	0.737217522777634	-0.163040177767031	-0.106915089030147	-0.134977633398589
"ENSMUSG00000054204"	"Alkal2"	"protein_coding"	"ALK and LTK ligand 2 [Source:MGI Symbol;Acc:MGI:3697448]"	0.356035673944072	0.602542928115149	0.0259810663570837	0.398066865359666	0.546554176907218	0.350008370356584	0.277981771340995	-0.263527287719045	-0.164442656982991	-0.666856074723305	0.2604755392315	0.242960073037753	0.377413635572712	0.310186854305232
"ENSMUSG00000054206"	"Gzmm"	"protein_coding"	"granzyme M (lymphocyte met-ase 1) [Source:MGI Symbol;Acc:MGI:99549]"	0.231224556398423	0.0123130221076574	0.705297968608734	0.62128172796814	0.986152728213486	0.977154094195128	0.974055926677488	0.298559212308547	0.706476821055827	0.0966825120239061	0.132404555734788	-0.00608394865332756	-0.0100384858428224	-0.00806121724807499
"ENSMUSG00000054226"	"Tprkb"	"protein_coding"	"Tp53rk binding protein [Source:MGI Symbol;Acc:MGI:1917036]"	3.81753498755525e-07	5.528845283551e-06	1.26600839270045e-05	0.00835090538554102	0.742018820137106	0.915790509706209	0.874389998969837	-0.399448416562816	-0.387210667355161	-0.343484639417725	-0.206213565223627	-0.0327265772782086	0.0105079250524005	-0.011109326112904
"ENSMUSG00000054237"	"Fra10ac1"	"protein_coding"	"FRA10A associated CGG repeat 1 [Source:MGI Symbol;Acc:MGI:1917817]"	0.939301750484196	0.553262141310761	0.0596340855216605	0.0026994239758548	0.837883145888921	0.520156131883621	0.548952986869321	0.00613993305140892	-0.0530779641308123	0.158916290305093	0.271534605373541	0.023334522080714	0.073460450332556	0.048397486206635
"ENSMUSG00000054247"	"Gm9939"	"lncRNA"	"predicted gene 9939 [Source:MGI Symbol;Acc:MGI:3708775]"	6.90977100672227e-08	8.32214554406702e-05	5.64788942186678e-13	7.58886682404675e-08	0.559875380034598	0.296380768213618	0.250876643264456	0.913975295226416	0.695471260921228	1.40214702118938	0.983303872441502	-0.123120452584475	-0.22121602338135	-0.172168237982912
"ENSMUSG00000054252"	"Fgfr3"	"protein_coding"	"fibroblast growth factor receptor 3 [Source:MGI Symbol;Acc:MGI:95524]"	1.14571162058172e-07	4.62765704990245e-06	0.00342715367438599	0.00205651573394997	0.818026791402463	0.730133662149959	0.935199219229771	-0.607763454678131	-0.563755374156692	-0.317037714997988	-0.351270662229193	0.0329743422522206	-0.0494498516203699	-0.00823775468407462
"ENSMUSG00000054256"	"Msi1"	"protein_coding"	"musashi RNA-binding protein 1 [Source:MGI Symbol;Acc:MGI:107376]"	0.150039005834935	0.0706281311913487	0.0052813291279106	0.0535203673328464	0.676619361387537	0.555620268100993	0.477103736607324	0.0901094859523397	0.126117055298673	0.18445105314902	0.13147474607635	-0.0366295598152266	-0.0517976659212165	-0.0442136128682216
"ENSMUSG00000054263"	"Lifr"	"protein_coding"	"LIF receptor alpha [Source:MGI Symbol;Acc:MGI:96788]"	0.130164128004221	0.00990210436897588	7.41090476761021e-05	0.000957844116295104	0.170654903603492	0.5208433172438	0.602255620533643	0.172092151583356	0.331278217797178	0.492247193874094	0.420951007593852	0.219936092317542	-0.102426468759368	0.058754811779087
"ENSMUSG00000054277"	"Arfgap3"	"protein_coding"	"ADP-ribosylation factor GTPase activating protein 3 [Source:MGI Symbol;Acc:MGI:1913501]"	2.13869910477304e-05	0.0315485267097916	0.000889836680148856	0.00150554484141993	0.618746922700979	0.96852320330749	0.74578891002736	0.370293605650366	0.195875789321941	0.289392457411917	0.288372485232851	-0.0567614929717171	0.00449636107743379	-0.0261325659471416
"ENSMUSG00000054280"	"Prr14l"	"protein_coding"	"proline rich 14-like [Source:MGI Symbol;Acc:MGI:2443658]"	2.55169288608297e-26	7.62591121651224e-24	9.45118859169227e-22	1.51616254004432e-19	0.130298276943554	0.830026815232707	0.220854324850874	1.37166407800546	1.35674150742619	1.14115783209388	1.07092035807506	-0.161242217927856	-0.0226619111147714	-0.0919520645213137
"ENSMUSG00000054293"	"P2ry10b"	"protein_coding"	"purinergic receptor P2Y, G-protein coupled 10B [Source:MGI Symbol;Acc:MGI:2441814]"	8.60030530658869e-31	3.02896342829192e-30	2.57956159488178e-30	3.95083821424847e-31	0.803185083023542	0.411054483460277	0.448828013882366	-6.26985660823738	-6.78885603723506	-6.33093935534767	-6.87145758101884	-0.0987321116062287	-0.326499955974771	-0.2126160337905
"ENSMUSG00000054302"	"Eapp"	"protein_coding"	"E2F-associated phosphoprotein [Source:MGI Symbol;Acc:MGI:1913516]"	0.956742414634194	0.230512067901331	0.00107991261033627	0.165733314756595	0.634577458942389	0.658061421980021	0.516681587942503	0.00308816877946816	0.0761454402280628	0.200827402275744	0.0859303434942116	0.0383047424905536	0.035664647332629	0.0369846949115913
"ENSMUSG00000054309"	"Cpsf3"	"protein_coding"	"cleavage and polyadenylation specificity factor 3 [Source:MGI Symbol;Acc:MGI:1859328]"	7.37391589120893e-06	0.000508677772823851	3.09345784472628e-05	2.83824773924091e-07	0.864835788340236	0.697658095988769	0.877231645692439	0.279886588728243	0.232269541780843	0.264913696220032	0.356132854160555	-0.0137758666165171	0.031455798284461	0.00883996583397195
"ENSMUSG00000054312"	"Mrps21"	"protein_coding"	"mitochondrial ribosomal protein S21 [Source:MGI Symbol;Acc:MGI:1913542]"	6.77311481735694e-16	3.7474215633217e-11	9.96454968046504e-09	3.43250844161039e-05	0.835208644006331	0.515575453855152	0.544018081308759	-1.08885435519964	-0.890860905157789	-0.682114011471794	-0.481276026864095	0.029382924246768	0.0919831706755403	0.0606830474611542
"ENSMUSG00000054320"	"Lrrc36"	"protein_coding"	"leucine rich repeat containing 36 [Source:MGI Symbol;Acc:MGI:2448585]"	0.403187112242472	0.625225600605151	0.319394109008645	0.0427331872222559	0.00210637458923224	0.401877407343959	0.00566419394835272	0.215919807209823	0.139605531548329	0.265429331158313	-0.573575204087002	-1.16613151528406	-0.306212975518545	-0.736172245401303
"ENSMUSG00000054342"	"Kcnn4"	"protein_coding"	"potassium intermediate/small conductance calcium-activated channel, subfamily N, member 4 [Source:MGI Symbol;Acc:MGI:1277957]"	4.26018990521983e-38	4.61569075035014e-34	3.49462014477623e-37	2.99058581227854e-34	0.80943137744718	0.35126184095687	0.62378945938715	-7.21390079932854	-6.76397044744794	-7.16131239996965	-6.64215256959133	0.0808831140014146	-0.313708584415862	-0.116412735207224
"ENSMUSG00000054360"	"Bsx"	"protein_coding"	"brain specific homeobox [Source:MGI Symbol;Acc:MGI:2669849]"	0.594818579246813	0.744241388230934	0.00178218567660932	0.0144056822878531	0.304577841108711	0.903229431534462	0.520801548959154	0.270900655763091	0.184089312802807	-1.70831668011106	-1.37935109722621	-0.741941555195773	0.0874787254919589	-0.327231414851907
"ENSMUSG00000054364"	"Rhob"	"protein_coding"	"ras homolog family member B [Source:MGI Symbol;Acc:MGI:107949]"	0.0346627217466005	0.859812190750756	2.5909902053751e-05	1.01218559700898e-05	0.296254278956083	0.96016617124945	0.438142258459415	0.126486309591491	-0.0115063738222148	0.275071299554611	0.304899315026816	-0.0871929356560592	-0.00415015835971833	-0.0456715470078888
"ENSMUSG00000054381"	"Zfp747"	"protein_coding"	"zinc finger protein 747 [Source:MGI Symbol;Acc:MGI:2443581]"	4.78813142056428e-07	3.78268176713024e-06	0.00795957915722831	0.0370935135006307	0.70593119241789	0.539957104427784	0.867316006324081	0.614535858926776	0.614520070823133	0.307959151970127	0.250587715127992	0.0583315968457736	-0.0948394925265421	-0.0182539478403843
"ENSMUSG00000054383"	"Pnma1"	"protein_coding"	"paraneoplastic antigen MA1 [Source:MGI Symbol;Acc:MGI:2180564]"	0.0036171071824499	0.0942608528626339	0.896706355147644	0.688599106358469	0.0997857753009058	0.65249180117328	0.138315266177187	0.490638265419794	0.30530171677969	-0.0217634857571734	-0.0704417601208351	-0.38290269119305	-0.103650950456367	-0.243276820824709
"ENSMUSG00000054385"	"Ceacam2"	"protein_coding"	"CEA cell adhesion molecule 2 [Source:MGI Symbol;Acc:MGI:1347246]"	0.000201425483701121	5.63125849335845e-05	0.00270896928164474	0.000752331660192131	0.462264828866055	0.797728022408065	0.483417763615841	-0.955627461853721	-1.16021358258558	-0.778161656639949	-0.925686693844515	0.252398122059085	0.087818000262705	0.170108061160895
"ENSMUSG00000054387"	"Mdm4"	"protein_coding"	"transformed mouse 3T3 cell double minute 4 [Source:MGI Symbol;Acc:MGI:107934]"	1.59635471926945e-11	1.01971494099871e-11	3.46467572862406e-07	2.8629677926107e-08	0.777454183089184	0.554924779351929	0.537222853649868	0.594349553308512	0.668069663312157	0.423299962990044	0.493776155063651	0.0287559705780351	0.0601359868961193	0.0444459787370772
"ENSMUSG00000054400"	"Cklf"	"protein_coding"	"chemokine-like factor [Source:MGI Symbol;Acc:MGI:1922708]"	0.32117022915777	0.0219147134999534	0.0182158548896246	0.34601077558424	0.359987954353396	0.785155630419656	0.648137212839539	-0.179053900801406	-0.467025257458593	-0.44796995091053	-0.183636395601377	-0.233506383631373	0.0693148959616122	-0.0820957438348803
"ENSMUSG00000054404"	"Slfn5"	"protein_coding"	"schlafen 5 [Source:MGI Symbol;Acc:MGI:1329004]"	0.785636241941304	0.785605620991195	0.830694876172434	0.023764470413921	0.767525412584396	0.865309894042621	0.74222357434368	0.0499157491884887	-0.0553485956583295	0.0404426630195098	-0.457898698762083	-0.076729403433359	-0.0440153712754241	-0.0603723873543915
"ENSMUSG00000054405"	"Dnajc8"	"protein_coding"	"DnaJ heat shock protein family (Hsp40) member C8 [Source:MGI Symbol;Acc:MGI:1915848]"	5.20226747196681e-06	1.0089918070324e-05	0.232450133171797	0.493267762581089	0.442330565164323	0.672887001684075	0.805851176090674	-0.269961122220661	-0.288387713500301	-0.0670314723043237	-0.040138811496945	-0.0589618941410022	0.0323453000943994	-0.0133082970233014
"ENSMUSG00000054408"	"Spcs3"	"protein_coding"	"signal peptidase complex subunit 3 homolog (S. cerevisiae) [Source:MGI Symbol;Acc:MGI:1923937]"	0.0117738802125712	0.0115902546007891	0.357842308826472	0.623287197109819	0.363111329702993	0.972513051409024	0.535283185688899	0.200608650822653	0.222925412870512	-0.073732921938614	0.0411690714464434	0.100049266550384	-0.00377736247021243	0.0481359520400857
"ENSMUSG00000054409"	"Tmem74"	"protein_coding"	"transmembrane protein 74 [Source:MGI Symbol;Acc:MGI:2443417]"	7.60397807521363e-07	3.24716104183679e-07	0.000443675318027684	0.000137279726169995	0.53001903446877	0.415754813986319	0.894773831587422	0.583106405288673	0.672793950182488	0.404551262050208	0.464630929347818	-0.0942585566305021	0.122290195560159	0.0140158194648285
"ENSMUSG00000054412"	"Gm4793"	"lncRNA"	"predicted gene 4793 [Source:MGI Symbol;Acc:MGI:3646955]"	0.0247529132220696	0.61108218443015	0.0131325664894554	0.162359452280424	0.605830491423327	0.477231835719571	0.386376206727224	0.502290049631283	0.123586456187832	0.574651856127504	0.333190888933585	-0.159976849963424	-0.220567564210447	-0.190272207086935
"ENSMUSG00000054414"	"Slc30a7"	"protein_coding"	"solute carrier family 30 (zinc transporter), member 7 [Source:MGI Symbol;Acc:MGI:1913750]"	4.26647750969918e-09	2.57306287751903e-09	0.000428506482480953	4.72030155571048e-06	0.221034152967288	0.877342575069631	0.329038115582237	0.512425063215619	0.578801962920497	0.286724548961991	0.405489084416048	0.130418648451148	0.0163455582957694	0.0733821033734587
"ENSMUSG00000054418"	"2900041M22Rik"	"lncRNA"	"RIKEN cDNA 2900041M22 gene [Source:MGI Symbol;Acc:MGI:1925653]"	0.242072989649852	0.660132964003082	0.757385493705467	0.112727836769008	0.949568409779352	0.0470633686843774	0.144471590736101	-0.300251460468177	0.124507428884081	0.0812884998178538	0.44184800819455	0.0228256741661853	0.728721178528767	0.375773426347476
"ENSMUSG00000054423"	"Cadps"	"protein_coding"	"Ca2+-dependent secretion activator [Source:MGI Symbol;Acc:MGI:1350922]"	3.04894369749422e-07	2.7024278154246e-06	1.71069700925871e-10	1.39454669950593e-05	0.950871336119822	0.271367598293356	0.410530897930038	0.40866454570948	0.407396847255264	0.561836466534913	0.362388761524118	-0.0061996980114909	-0.11124455507499	-0.0587221265432403
"ENSMUSG00000054426"	"A930005H10Rik"	"lncRNA"	"RIKEN cDNA A930005H10 gene [Source:MGI Symbol;Acc:MGI:1915411]"	2.55505212217515e-06	0.00354278658094736	0.00245001853671653	0.00117557760364135	0.692009538054574	0.447680010491067	0.41438735486208	-0.907035138129518	-0.58714499367599	-0.568735874908392	-0.642072010313932	0.0981662447850016	0.188496278837988	0.143331261811495
"ENSMUSG00000054428"	"Atp5if1"	"protein_coding"	"ATP synthase inhibitory factor subunit 1 [Source:MGI Symbol;Acc:MGI:1196457]"	1.15684002124219e-11	1.23855321602191e-09	0.000769187031099159	0.0942868240136782	0.808683232219224	0.605440724943312	0.591753615609516	-0.719434647166211	-0.68403258329268	-0.313729294614225	-0.157639894005207	0.0295221043405238	0.0630431483372185	0.0462826263388711
"ENSMUSG00000054450"	"Gm9945"	"TEC"	"predicted gene 9945 [Source:MGI Symbol;Acc:MGI:3641652]"	0.261863675747178	0.19940725845768	0.0397880462345469	0.0053322112803805	0.823465756258519	0.248392841625337	0.329729488807619	0.356639180953603	0.452966454015328	-0.682184902487965	0.98360143761904	0.0997719445513583	0.519029375295159	0.309400659923259
"ENSMUSG00000054452"	"Tle5"	"protein_coding"	"TLE family member 5, transcriptional modulator [Source:MGI Symbol;Acc:MGI:95806]"	1.10522948580019e-07	2.90138584402579e-06	6.67642714866747e-06	0.000275338040317769	0.424610566843931	0.667768882958021	0.385895208660518	-0.271109290840745	-0.257417139002598	-0.228789901952793	-0.18768040982992	-0.0510911743682083	-0.0274118455127219	-0.0392515099404651
